County,Establishment Type,Entity Name,DBA Name,Square Footage,Latitude,Longitude
Clinton,Grocery/Manufacturer,LASHWAY MARIANNE&STEVEN&TRACY    ,LASHWAYS MEAT MARKET   ,2000,44.697056,-73.740769
Clinton,Convenience Store,STEWARTS SHOPS CORP              ,STEWARTS SHOP 347      ,2850,44.9828,-73.362891
Clinton,Grocery/Manufacturer/Warehouse,BORDER VIEW ENTERPRISES INC      ,BORDER VIEW GROCERY    ,3150,44.978827,-73.452099
Clinton,Grocery Store,MARTINS FOODS OF S BURLINGTON LLC,HANNAFORD 8166         ,50000,44.702542,-73.495417
Clinton,Grocery/Manufacturer,DELCORE LYNDON G                 ,CHUCK WAGON THE        ,1800,44.696357,-73.462838
Clinton,Walmart,SAMS EAST INC                    ,SAMS CLUB 6456         ,150000,44.69275,-73.485118
Clinton,Specialty Shop,HOY RONALD M                     ,HOY FISH               ,80,44.723772,-73.394937
Clinton,Store,RICHARD DAVID & LINDA            ,RICHARDS GROCERY BAIT  ,1500,44.684551,-73.45355
Clinton,Store,DEYO RUFUS C JR                  ,ST ARMANDS SERVICE     ,800,44.770156,-73.422001
Clinton,Price Chopper,PRICE CHOPPER OPERATING CO INC   ,PRICE CHOPPER 168      ,40000,44.695935,-73.492167
Clinton,Grocery/Manufacturer,M&M COUNTRY STORE INC            ,M&M COUNTRY STORE      ,3000,44.612691,-73.640075
Clinton,Grocery/Manufacturer,NORTH COUNTRY CO-OP INC          ,NORTH COUNTRY CO-OP    ,3000,44.697651,-73.451739
Clinton,Grocery/Manufacturer,E&B ENTERPRISES INC              ,E&B ENTERPRISES        ,1200,44.853133,-73.66407
Clinton,Grocery/Manufacturer,RL VALLEE INC                    ,MAPLEFIELDS #40        ,4000,44.980515,-73.454928
Clinton,Grocery/Manufacturer,ARNOLD III GEORGE&SUSAN          ,ARNOLDS GROCERY        ,1000,44.501107,-73.492148
Clinton,Convenience Store,STEWARTS SHOPS CORP              ,STEWARTS SHOP 260      ,1800,44.688954,-73.457835
Clinton,Store,"KPH HEALTHCARE SERVICES, INC.    ",KINNEY DRUGS #50       ,500,44.694422,-73.51621
Clinton,Discount Store,FAMILY DOLLAR STORES OF NY INC   ,FAMILY DOLLAR #2659    ,8000,44.697384,-73.478362
Clinton,Specialty Shop,NRTHRN CKS SNCK OUTLT&RDMP CT INC,NRTHRN CKS DSCNT&RDMPTN,800,44.676322,-73.50533
Clinton,Discount Store,DOLGENCORP OF NEW YORK INC       ,DOLLAR GENERAL #10345  ,7100,44.583548,-73.52105
Clinton,Grocery/Manufacturer,MALCOLM II&CO INC                ,EXPRESS LANE           ,1000,44.695142,-73.455277
Clinton,Gas Station,NORTHERN PETROLEUM INC           ,24-7 SUNOCO            ,1650,44.697564,-73.476354
Clinton,Grocery/Manufacturer,SONIS MART INC                   ,SONIS MART             ,1500,44.70875,-73.451915
Clinton,Discount Store,BIG LOTS STORES INC              ,BIG LOTS #1196         ,0,44.697384,-73.478362
Clinton,Discount Store,DOLGENCORP OF NEW YORK INC       ,DOLLAR GENERAL #12931  ,9100,44.510312,-73.474791
Clinton,Specialty Shop,TROPICAL VALLEY FOODS INC        ,TROPICAL VALLEY FOODS  ,1700,44.679881,-73.471823
Clinton,Discount Store,DOLGENCORP OF NEW YORK INC       ,DOLLAR GEN #14943      ,0,44.981175,-73.452638
Clinton,Grocery/Manufacturer,RL VALLEE INC                    ,MAPLEFIELDS            ,0,44.705695,-73.526946
Clinton,Convenience Store,STEWARTS SHOPS CORP              ,STEWARTS SHOPS #375    ,3500,44.505876,-73.483629
Clinton,Store,PLATTSBURGH BOAT BASIN LLC       ,SHIPS STORE            ,1200,44.696654,-73.442561
Clinton,Discount Store,DOLLAR TREE STORES INC           ,DOLLAR TREE STORE 1416 ,12410,44.694665,-73.491676
Clinton,Grocery/Manufacturer,MOUNTAIN VIEW MOTORS INC         ,BARKS                  ,2200,44.6518,-73.48407
Clinton,Store,TREADWELL BAY MARINA LLC         ,TREADWELL BAY MARINA   ,1200,44.750828,-73.419996
Clinton,Discount Store,FAMILY DOLLAR STORES OF NY INC   ,FAMILY DOLLAR  #30495  ,8300,44.441756,-73.6754
Clinton,Gas Station,ADIRONDACK PETROLEUM INC         ,KWICK STOP             ,2000,44.652701,-73.512444
Clinton,Grocery Store,ALDI INC                         ,ALDI 2                 ,14500,44.69726,-73.480103
Clinton,Grocery/Manufacturer,CHURCH OIL CO INC                ,CHURCH OIL CO          ,3700,44.709113,-73.454335
Clinton,Grocery/Manufacturer,GOLDSMITH GREGORY                ,GOLDIES GROCERY        ,800,44.720241,-73.482068
Clinton,Convenience Store,WALGREEN EASTERN CO INC          ,WALGREENS #11378       ,17000,44.697545,-73.476524
Clinton,Grocery/Manufacturer,RL VALLEE INC                    ,MAPLEFIELDS PERU       ,2000,44.577474,-73.508208
Clinton,Store,TURTLE POND PROPERTIES MJK INC   ,IROQUOIS CAMPGROUND RV ,800,44.582921,-73.469526
Clinton,Store,MOONEY BAY MARINA LLC            ,MOONEY BAY MARINA      ,1200,44.78735,-73.368113
Clinton,Grocery Store,TOPS MARKETS LLC                 ,TOPS MARKETS 713       ,12000,44.577165,-73.524315
Clinton,Discount Store,FAMILY DOLLAR STORES             ,FAMILY DOLLAR #10282   ,0,44.888473,-73.650682
Clinton,Grocery/Manufacturer,SONIS OIL CORPORATION            ,SOUTHSIDE GROCERY      ,1500,44.6745,-73.461981
Clinton,Grocery/Manufacturer,MIHAL INC                        ,PARTY FACTORY          ,2500,44.697482,-73.478137
Clinton,Grocery/Manufacturer,ZUKES CORNER STORE & DELI LLC    ,ZUKES                  ,1500,44.696412,-73.462135
Clinton,Grocery/Manufacturer,VESCO RIDGE VINEYARDS LLC        ,VESCO RIDGE VINEYARDS  ,1800,44.817603,-73.442304
Clinton,Target,TARGET CORP                      ,TARGET STORE T-2459    ,127000,44.702709,-73.49485
Clinton,Store,"KPH HEALTHCARE SERVICES, INC.    ",KINNEY DRUGS #19       ,11000,44.697719,-73.474886
Clinton,Discount Store,DOLGENCORP OF NEW YORK INC       ,DOLLAR GENERAL #14201  ,9339,44.688547,-73.457946
Clinton,Grocery/Manufacturer,ELI JOSEPH                       ,ELI'S MARKET           ,3000,44.702741,-73.450351
Clinton,Deli,LATINVILLE JAMIE M               ,LATINVILLES DELI & GRCR,2500,44.705578,-73.453983
Clinton,Store,KPH HEALTHCARE SERVICES INC      ,KINNEY DRUGS #40       ,0,44.708939,-73.456787
Clinton,Grocery Store,TOPS MARKETS LLC                 ,TOPS MARKETS #717      ,8500,44.440565,-73.67638
Clinton,Sushi,ADVANCED FRESH CONCEPTS FRANCHISE,AFC SUSHI @ PRICE CHOPP,0,44.695935,-73.492167
Columbia,Grocery/Manufacturer,122 LAKE INC                     ,WICKED GOOD FOOD       ,0,42.443556,-73.663578
Columbia,Gas Station,SPEEDWAY LLC                     ,SPEEDWAY #07712        ,1000,42.247518,-73.781009
Columbia,Grocery/Manufacturer,OLDE HUDSON LLC                  ,OLDE HUDSON            ,0,42.249861,-73.786966
Columbia,Grocery/Manufacturer,215 MAIN VENTURES LLC            ,OTTOS MARKET           ,2500,42.132505,-73.881122
Columbia,Convenience Store,WALGREEN EASTERN CO INC          ,RITE AID,0,42.356277,-73.599403
Columbia,Grocery/Manufacturer,ARNOLD LYNN                      ,ROCK N RAW EDIBLES     ,1000,42.25078,-73.643909
Columbia,Gas Station,SPEEDWAY LLC                     ,SPEEDWAY #07672        ,2000,42.272844,-73.759942
Columbia,Grocery/Manufacturer,HUDSON VALLEY HEMP COMPANY LLC   ,AGRICULTURE            ,0,42.150392,-73.781866
Columbia,Grocery/Manufacturer,NAMU ARTICULATIONS LLC           ,HUDSON PLANTED FOOD    ,0,42.250406,-73.787701
Columbia,Grocery/Manufacturer,MEENU ENTERPRISES LLC            ,SAM'S FOOD             ,1500,42.255874,-73.766943
Columbia,Grocery/Manufacturer,WHITETHORNE LLC                  ,HAWTHORNE VALLEY       ,14000,42.257546,-73.789312
Columbia,Grocery/Manufacturer,GOSIENIECKA-VARGA ANNA&VARGA IMRE,SUNFLOWER VALLEY FOODS ,0,42.251265,-73.71108
Columbia,Grocery/Manufacturer,INNER FLAME INC                  ,INNER FLAME            ,0,42.402355,-73.731274
Columbia,Convenience Store,ECKERD CORP                      ,RITE AID 10707         ,10000,42.257307,-73.766349
Columbia,Convenience Store,STEWARTS SHOPS CORP              ,STEWARTS SHOP 209      ,1800,42.247596,-73.772896
Columbia,Deli,UPSTATE GROCERY INC              ,HUDSON BAZAAR & DELI   ,1900,42.253519,-73.79025
Columbia,Deli,NAZMA DELI&GROCERY STORE INC     ,NAZMA DELI&GROCERY STOR,900,42.25411,-73.789721
Columbia,Grocery/Manufacturer,KAATERSKILL FARM NATRL STRHS INC ,KAATERSKILL FM NTRL SH ,4500,42.252975,-73.759481
Columbia,Convenience Store,STEWARTS SHOPS CORP              ,STEWARTS SHOP 349      ,2400,42.401902,-73.694729
Columbia,Discount Store,FAMILY DOLLAR STORES OF NY INC   ,FAMILY DOLLAR #2460    ,8000,42.254905,-73.767353
Columbia,Bakery,GINSBERG INST FOODS INC          ,GINSBERG INST FOODS    ,130000,42.26758,-73.73199
Columbia,Grocery Store,ALDI INC                         ,ALDI 16                ,15000,42.265806,-73.762851
Columbia,Price Chopper,PRICE CHOPPER OPERATING CO INC   ,PRICE CHOPPER 132      ,63000,42.271638,-73.760441
Columbia,Gas Station,LUCKY PETROLEUM INC              ,LUCKY FOOD MART        ,1500,42.247641,-73.782153
Columbia,Discount Store,YANKEE ONE DOLLAR STORES INC     ,YANKEE ONE DOLLAR      ,2500,42.254905,-73.767353
Columbia,Convenience Store,ECKERD CORP                      ,RITE AID 10677         ,11000,42.356277,-73.599403
Columbia,Discount Store,BIG LOTS STORES INC              ,BIG LOTS               ,28000,42.265806,-73.762851
Columbia,Grocery/Manufacturer,PRODUCTION GOURMET INC           ,OLD CHATHAM COUNTRY STR,2500,42.440812,-73.562501
Columbia,Specialty Shop,COLUMBIA FARM BAKERY INC         ,OUR DAILY BREAD        ,2000,42.363584,-73.595138
Columbia,Grocery/Manufacturer,VASILOWS CONFECTIONERY INC       ,VASILOWS CONFECTIONERY ,1000,42.247444,-73.780996
Columbia,Grocery/Manufacturer,GANESH CONVENIENCE STORE CORP    ,CHARRONS MARKET        ,2500,42.356662,-73.600865
Columbia,Grocery Store,SHOP-RITE SUPERMARKETS INC       ,SHOPRITE OF HUDSON     ,60000,42.254158,-73.76423
Columbia,Discount Store,FAMILY DOLLAR STORES OF NY INC   ,FAMILY DOLLAR #2358    ,5000,42.350745,-73.605287
Columbia,Grocery/Manufacturer,KD CARDS INC                     ,KD HALLMARK            ,4500,42.254905,-73.767353
Columbia,Convenience Store,CVS ALBANY LLC                   ,CVS PHARMACY 00557     ,12000,42.24755,-73.783835
Columbia,Convenience Store,CVS ALBANY LLC                   ,CVS PHARMACY 00424     ,9000,42.254905,-73.767353
Columbia,Deli,MATHEWS ROBERT A SR              ,DEPOT DELI             ,900,42.120483,-73.520206
Columbia,Gas Station,GURDEB INC                       ,SUNOCO COPAKE          ,1100,42.10356,-73.550133
Columbia,Deli,ALAMRI ALI MK                    ,SAMS MARKET&DELI       ,1600,42.25544,-73.794526
Columbia,Convenience Store,CUMBERLAND FARMS INC             ,CUMBERLAND FARMS 1567  ,4000,42.41512,-73.681899
Columbia,Grocery/Manufacturer,HURSA LINDA                      ,ANGELS TRUMPET FLOWERS ,800,42.466684,-73.392566
Columbia,Grocery/Manufacturer,CHATHAM CHEESE INC               ,BIMIS CHEESE SHOP      ,1000,42.362692,-73.596044
Columbia,Grocery/Manufacturer,M AND M FOOD MART INC            ,M & M MART             ,1200,42.252789,-73.768342
Columbia,Grocery/Manufacturer,SHREE HARI CAIRO INC             ,QUICK MART             ,3000,42.248125,-73.777668
Columbia,Gas Station,MOONLIGHT GAS INC                ,FOOD MART              ,1200,42.291287,-73.581414
Columbia,Grocery/Manufacturer,NIRMA INC                        ,NIRMA                  ,0,42.360686,-73.598186
Columbia,Convenience Store,STEWARTS SHOPS CORP              ,STEWARTS SHOP #297     ,2000,42.357031,-73.603105
Columbia,Grocery/Manufacturer,JACKISCOOKING LLC                ,JACUTERIE              ,1000,42.066028,-73.565528
Columbia,Convenience Store,HOTBANI FAHD MOSLEH              ,5 STAR MARKET          ,1500,42.248799,-73.785542
Columbia,Discount Store,DOLLAR TREE STORES INC           ,DOLLAR TREE  #1860     ,9050,42.280995,-73.756634
Columbia,Grocery/Manufacturer/Warehouse,BROAD STREET BAGEL CO LLC        ,BROAD STREET BAGEL     ,1600,42.395091,-73.698817
Columbia,Walmart,WAL-MART STORES EAST LP          ,WAL-MART SUPERCTR 2097 ,154000,42.282284,-73.756119
Columbia,Grocery/Manufacturer,GREENPORT CROSSINGS LLC          ,66 FOOD MART           ,3000,42.251614,-73.760527
Columbia,Discount Store,DOLGENCORP OF NEW YORK INC       ,DOLLAR GENERAL #12546  ,7700,42.256449,-73.766703
Columbia,Grocery/Manufacturer,HERONDALE FARM INC               ,HERONDALE FARM         ,1000,42.066028,-73.565528
Columbia,Grocery/Manufacturer,TALBOTT ARDING AND CO LLC        ,TALBOTT & ARDING CHEESE,1200,42.252408,-73.79041
Columbia,Store,SANGAR GROCERY CORP              ,SANGAR GROCERY         ,1200,42.257813,-73.766156
Columbia,Grocery/Manufacturer,ITALIAN MARKET HUDSON NY LLC     ,ITALIAN MARKET         ,1200,42.24762,-73.782067
Columbia,Grocery/Manufacturer,DARCY BUTTERS LLC                ,DARCY BUTTERS          ,0,42.248576,-73.772783
Columbia,Grocery/Manufacturer,CHATHAM REAL FOOD MARKET COOP INC,CHATHAM REAL FOOD MKT  ,2000,42.356818,-73.601958
Columbia,Deli,HUDSON POLISH DELICATESSEN INC   ,HUDSON POLISH DELICATES,600,42.266051,-73.762752
Columbia,Grocery/Manufacturer,CLARKE KENNETH & PAULETTE        ,WEST INDIES NATURAL FD ,1000,42.253853,-73.792379
Columbia,Grocery/Manufacturer,LITTLE APPLE CIDERY INC          ,LITTLE APPLE CIDERY    ,0,42.215053,-73.518845
Columbia,Grocery Store,VERDIGRIS TEA LLC                ,VERDIGRIS TEA & CHOCOLA,2000,42.254617,-73.793418
Columbia,Grocery/Manufacturer,SALEH DIRHEM K                   ,WARREN STREET MARKET   ,1000,42.25444,-73.793177
Columbia,Grocery/Manufacturer,CORONA DORO LLC                  ,CORONA D'ORO           ,800,42.402355,-73.731274
Columbia,Grocery/Manufacturer,FURBERT ANNMARIE                 ,TASTE OF THE CARIBBEAN ,800,42.247601,-73.781966
Columbia,Convenience Store,WALGREEN EASTERN CO INC          ,WALGREENS #11841       ,10000,42.256736,-73.766584
Columbia,Deli,SHEBA DELI & GROCERY CORP        ,SHEBA DELI & GROCERY   ,1600,42.250519,-73.785367
Columbia,Specialty Shop,COLUMBIA FARM BAKERY LLC         ,OUR DAILY BREAD        ,5400,42.357152,-73.600171
Columbia,Grocery/Manufacturer,CHATHAM BREWING LLC              ,CHATHAM BREWING        ,8000,42.36252,-73.596226
Columbia,Grocery/Manufacturer,HUDSON QUICK STOP CORP           ,HUDSON FOOD            ,2000,42.28334,-73.755687
Columbia,Deli,TEDS DELI LLC                    ,TEDS COUNTRY DELI & PI ,1500,42.247873,-73.77906
Columbia,Grocery/Manufacturer,MADE IN GHENT LLC                ,MADE IN GHENT          ,0,42.330749,-73.643428
Columbia,Grocery/Manufacturer,HUDSON STANDARD LLC              ,HUDSON STANDARD        ,0,42.251957,-73.789797
Cortland,Grocery/Manufacturer,AJAX'S CONVENIENCE STORES LLC    ,AJAX'S                 ,800,42.596564,-76.180194
Cortland,Gas Station,SPEEDWAY LLC                     ,SPEEDWAY #07743        ,0,42.59802,-76.171577
Cortland,Convenience Store,WALGREEN EASTERN CO INC          ,RITE AID #10739        ,14000,42.598263,-76.16607
Cortland,Convenience Store,PETR ALL PETROLEUM CORP          ,EXPRESS MART #346      ,700,42.634809,-76.190881
Cortland,Convenience Store,MIRABITO HOLDINGS INC            ,MIRABITO STORE #111    ,3000,42.441403,-76.032085
Cortland,Grocery/Manufacturer,CRYSTAL CITY OLIVE OIL LLC       ,CRYSTAL CITY OLIVE OIL ,1000,42.638612,-76.178332
Cortland,Grocery/Manufacturer,AMG RETAIL 1 LLC                 ,AMG RETAIL 1 LLC #520  ,0,42.591092,-76.190817
Cortland,Gas Station,VIRGIL GAS INC.                  ,JAYS ONE STOP/G. SINGH ,3000,42.549851,-76.241605
Cortland,Gas Station,SPEEDWAY LLC                     ,EXPRESS MART #324/SPEED,0,42.590939,-76.191057
Cortland,Grocery/Manufacturer/Warehouse,SEARS JOHN                       ,BILL BROS MARKET III   ,2300,42.59624,-76.092882
Cortland,Discount Store,FAMILY DOLLAR STORES OF NY INC   ,FAMILY DOLLAR 4756     ,7500,42.599594,-76.199397
Cortland,Discount Store,FAMILY DOLLAR STORES OF NY INC   ,FAMILY DOLLAR 2499     ,15000,42.605994,-76.169015
Cortland,Discount Store,DOLGENCORP OF NEW YORK INC       ,DOLLAR GENERAL 6365    ,8000,42.612689,-76.186388
Cortland,Specialty Shop,CORTLAND PRODUCE INC             ,CP CASH&CARRY          ,8000,42.592625,-76.185045
Cortland,Grocery/Manufacturer,TIFFER INC                       ,DAILY GRIND THE        ,1800,42.600473,-76.180441
Cortland,Grocery/Manufacturer,MARATHON SUPERMARKET INC         ,GREGGS MARKET PLACE    ,8000,42.443734,-76.034406
Cortland,Convenience Store,CVS ALBANY LLC                   ,CVS PHARMACY 02135     ,8000,42.597715,-76.179609
Cortland,Convenience Store,PETR ALL PETROLEUM CONSLTING CORP,EXPRESS MART 324       ,2500,42.590939,-76.191057
Cortland,Grocery/Manufacturer,KNICKERBOCKER SHIRLEY            ,KNICKERBOCKER MEATS    ,600,42.440809,-75.987886
Cortland,Specialty Shop,SEARS JOHN                       ,BILL BROS DAIRY        ,2500,42.598417,-76.162399
Cortland,Grocery Store,UNITED REFINING CO OF PA INC     ,RED APPLE FD MRT M339  ,3500,42.586484,-76.198433
Cortland,Grocery/Manufacturer,WILLIAMS KEVIN M                 ,VILLAGE FOOD MARKET    ,5000,42.636823,-76.178539
Cortland,Specialty Shop,NIVER PHILIP H JR                ,CORTLAND SEAFOOD       ,1200,42.598883,-76.172141
Cortland,Mini Mart,BROWN CHARLES E                  ,BROWNS MINI MART       ,600,43.462095,-76.245736
Cortland,Grocery/Manufacturer,SONBYRNE SALES INC               ,BYRNE DAIRY STORE 27   ,2200,42.601005,-76.189852
Cortland,Grocery/Manufacturer/Warehouse,HOLLENBECKS CIDER MILL INC       ,HOLLENBECKS CIDER MILL ,6900,42.679054,-76.300835
Cortland,Specialty Shop,PERFETTI TERRY                   ,CHERRY KNOLL FARM      ,7000,42.527041,-76.051495
Cortland,Grocery/Manufacturer,DAILY GRIND SOUTH INC THE        ,DAILY GRIND THE        ,700,42.593219,-76.179981
Cortland,Store,"KPH HEALTHCARE SERVICES, INC.    ",KINNEY DRUGS #36       ,8000,42.601526,-76.179476
Cortland,Grocery/Manufacturer,LOST KINGDOM BREWERY INC         ,FINGERLAKES TASTING RM ,1600,42.600247,-76.180429
Cortland,Grocery/Manufacturer,CORTLAND BEER COMPANY LLC        ,CORTLAND BEER          ,1120,42.599334,-76.179553
Cortland,Walmart,WAL-MART STORES EAST LP          ,WAL-MART SPR CTR 1781  ,223000,42.567018,-76.220323
Cortland,Gas Station,JIMICO ENTERPRISES INC           ,CORTLAND SUNOCO        ,3000,42.597802,-76.177302
Cortland,Discount Store,DOLGENCORP OF NEW YORK INC       ,DOLLAR GENERAL #11177  ,7500,42.440142,-76.037112
Cortland,Grocery/Manufacturer,HOMETOWN MARKETS LLC             ,P&C FRESH MARKETS      ,25000,42.605994,-76.169015
Cortland,Grocery/Manufacturer,LOCAL FOOD MKT LLC THE           ,LOCAL FOOD MARKET THE  ,6300,42.60297,-76.180536
Cortland,Convenience Store,7-ELEVEN INC                     ,7-ELEVEN #35261H       ,5000,42.605274,-76.180686
Cortland,Discount Store,FAMILY DOLLAR STORES             ,FAMILY DOLLAR  STORE #3,7500,42.542129,-75.896702
Cortland,Grocery/Manufacturer,HAMLIN BARBARA J                 ,PIED PIPER PRODUCTS    ,800,42.836924,-76.254314
Cortland,Grocery/Manufacturer,ABIGAIL ALBRO                    ,SIMERSONS SWEET SHOPPE ,500,42.599073,-76.180362
Delaware,Gas Station,SPEEDWAY LLC                     ,SPEEDWAY #07693        ,2400,42.170022,-75.136842
Delaware,Grocery/Manufacturer,SLICKEPOTT LLC                   ,QUARTER MOON CAFE      ,0,42.275508,-74.919358
Delaware,Grocery/Manufacturer,ELLA'S BELLA BAKERY LLC          ,ELLA'S MERCANTILE      ,3000,42.208714,-74.602859
Delaware,Convenience Store,WALGREEN EASTERN CO INC          ,RITE AID #02749        ,9000,41.954985,-75.283938
